site_name,country,text_type,source,text,chars
Carthage,Tunisia,chat,wikipedia_api+csv,"User: Tell me about Carthage. Assistant: Carthage (Arabic: , ) was an ancient city in northern Africa founded by the legendary Phoenician queen Dido on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most afflue User: Where is it? Assistant: Carthage is in Tunisia, Africa.",383
Carthage,Tunisia,qa,wikipedia_api,"Question: Give a detailed overview of Carthage. Answer: Carthage (Arabic: , ) was an ancient city in northern Africa founded by the legendary Phoenician queen Dido on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most affluent cities of the classical world. It became the capital city of the civilization of Ancient Carthage and later Roman Car",456
Tigray Rock-Hewn Churches,Ethiopia,dossier,curated_csv,"Site: Tigray Rock-Hewn Churches. Country: Ethiopia. Continent: Africa. Era: 4th–15th century CE (midpoint 900 CE). Civilization: Aksumite & Ethiopian. Religion: Christianity. Architecture: Rock-cut cave churches. Material: Sandstone, volcanic rock. Structure: 120+ rock-hewn churches. Preservation: Moderate. Popularity: Moderate.",330
Tigray Rock-Hewn Churches,Ethiopia,qa,curated_csv,"Question: Where is Tigray Rock-Hewn Churches? Answer: Tigray Rock-Hewn Churches is in Ethiopia, Africa.",103
Tigray Rock-Hewn Churches,Ethiopia,qa,curated_csv,"Question: What is the architecture of Tigray Rock-Hewn Churches? Answer: Rock-cut cave churches using Sandstone, volcanic rock.",127
Tigray Rock-Hewn Churches,Ethiopia,qa,curated_csv,"Question: What era is Tigray Rock-Hewn Churches from? Answer: Tigray Rock-Hewn Churches belongs to the 4th–15th century CE era, associated with Aksumite & Ethiopian.",165
Tigray Rock-Hewn Churches,Ethiopia,qa,curated_csv,Question: What religion is linked to Tigray Rock-Hewn Churches? Answer: Christianity. Structure type: 120+ rock-hewn churches. Preservation: Moderate.,150
Tigray Rock-Hewn Churches,Ethiopia,qa,curated_csv,"Question: Tell me about Tigray Rock-Hewn Churches. Answer: Site: Tigray Rock-Hewn Churches. Country: Ethiopia. Continent: Africa. Era: 4th–15th century CE (midpoint 900 CE). Civilization: Aksumite & Ethiopian. Religion: Christianity. Architecture: Rock-cut cave churches. Material: Sandstone, volcanic rock. Structure: 120+ rock-hewn churches. Preservation: Moderate. Popularity: Moderate.",389
Leptis Magna,Libya,dossier,curated_csv,"Site: Leptis Magna. Country: Libya. Continent: Africa. Era: 7th century BCE – 3rd century CE (midpoint 200 CE). Civilization: Roman Africa. Religion: Greco-Roman. Architecture: Roman imperial architecture. Material: Limestone, marble. Structure: City ruins, theatre, basilica. Preservation: Moderate. Popularity: High.",318
Leptis Magna,Libya,qa,curated_csv,"Question: Where is Leptis Magna? Answer: Leptis Magna is in Libya, Africa.",74
Leptis Magna,Libya,qa,curated_csv,"Question: What is the architecture of Leptis Magna? Answer: Roman imperial architecture using Limestone, marble.",112
Leptis Magna,Libya,qa,curated_csv,"Question: What era is Leptis Magna from? Answer: Leptis Magna belongs to the 7th century BCE – 3rd century CE era, associated with Roman Africa.",144
Leptis Magna,Libya,qa,curated_csv,"Question: What religion is linked to Leptis Magna? Answer: Greco-Roman. Structure type: City ruins, theatre, basilica. Preservation: Moderate.",142
Leptis Magna,Libya,qa,curated_csv,"Question: Tell me about Leptis Magna. Answer: Site: Leptis Magna. Country: Libya. Continent: Africa. Era: 7th century BCE – 3rd century CE (midpoint 200 CE). Civilization: Roman Africa. Religion: Greco-Roman. Architecture: Roman imperial architecture. Material: Limestone, marble. Structure: City ruins, theatre, basilica. Preservation: Moderate. Popularity: High.",364
Leptis Magna,Libya,wiki_extract,wikipedia_api,"Background (Leptis Magna, Wikipedia extract): Leptis or Lepcis Magna, (Arabic: , romanized: Libda al-Kubr ) also known by other names in antiquity, was a prominent city of the Carthaginian Empire and Roman Libya at the mouth of the Wadi Lebda in the Mediterranean. Established as a Punic settlement prior to 500 BC, the city experienced significant expansion under Roman Emperor Septimius Severus (r. 193 211), who was born in the city. The 3rd Augustan Legion was stationed here to defend the city against Berber incursions. After the legion's dissolution under Gordian III in 238, the city was increasingly open to raids in the later part of the 3rd century. Diocletian reinstated the city as provincial capital, and it grew again in prosperity until it fell to the Vandals in 439. It was reincorporated into the Eastern Empire in 533 but continued to be plagued by Berber raids and never recovered its former importance. It fell to the Muslim ",946
Leptis Magna,Libya,chat,wikipedia_api+csv,"User: Tell me about Leptis Magna. Assistant: Leptis or Lepcis Magna, (Arabic: , romanized: Libda al-Kubr ) also known by other names in antiquity, was a prominent city of the Carthaginian Empire and Roman Libya at the mouth of the Wadi Lebda in the Mediterranean. Established as a Punic settlement prior to 500 BC, the city e User: Where is it? Assistant: Leptis Magna is in Libya, Africa.",389
Leptis Magna,Libya,qa,wikipedia_api,"Question: Give a detailed overview of Leptis Magna. Answer: Leptis or Lepcis Magna, (Arabic: , romanized: Libda al-Kubr ) also known by other names in antiquity, was a prominent city of the Carthaginian Empire and Roman Libya at the mouth of the Wadi Lebda in the Mediterranean. Established as a Punic settlement prior to 500 BC, the city experienced significant expansion under Roman Emperor Septimius Severus (r. 193 211), who was born in the city. The 3rd A",460
Medina of Fez,Morocco,dossier,curated_csv,"Site: Medina of Fez. Country: Morocco. Continent: Africa. Era: 13th–15th century CE (midpoint 1350 CE). Civilization: Idrisid / Marinid Dynasty. Religion: Islam. Architecture: Medieval Islamic urban. Material: Stone, brick, wood. Structure: Medersa, mosques, souks. Preservation: Good. Popularity: Very high.",308
Medina of Fez,Morocco,qa,curated_csv,"Question: Where is Medina of Fez? Answer: Medina of Fez is in Morocco, Africa.",78
Medina of Fez,Morocco,qa,curated_csv,"Question: What is the architecture of Medina of Fez? Answer: Medieval Islamic urban using Stone, brick, wood.",109
Medina of Fez,Morocco,qa,curated_csv,"Question: What era is Medina of Fez from? Answer: Medina of Fez belongs to the 13th–15th century CE era, associated with Idrisid / Marinid Dynasty.",147
Medina of Fez,Morocco,qa,curated_csv,"Question: What religion is linked to Medina of Fez? Answer: Islam. Structure type: Medersa, mosques, souks. Preservation: Good.",127
Medina of Fez,Morocco,qa,curated_csv,"Question: Tell me about Medina of Fez. Answer: Site: Medina of Fez. Country: Morocco. Continent: Africa. Era: 13th–15th century CE (midpoint 1350 CE). Civilization: Idrisid / Marinid Dynasty. Religion: Islam. Architecture: Medieval Islamic urban. Material: Stone, brick, wood. Structure: Medersa, mosques, souks. Preservation: Good. Popularity: Very high.",355
Medina of Fez,Morocco,wiki_description,wikipedia_rest,"Medina of Fez: UNESCO World Heritage Site in Fez, Morocco.",58
Medina of Fez,Morocco,wiki_summary,wikipedia_rest,"Background (Medina of Fez): Fes el Bali is the oldest part of Fez, Morocco. It is one of the three main districts of Fez, along with Fes Jdid and the French-created Ville Nouvelle. Together with Fes Jdid, it forms the medina of Fez, significant for the preservation of its pre-modern urban layout and numerous historic monuments, which have earned it UNESCO World Heritage Site status.",385
Medina of Fez,Morocco,qa,wikipedia_rest,"Question: Summarize Medina of Fez. Answer: Fes el Bali is the oldest part of Fez, Morocco. It is one of the three main districts of Fez, along with Fes Jdid and the French-created Ville Nouvelle. Together with Fes Jdid, it forms the medina of Fez, significant for the preservation of its pre-modern urban layout and numerous historic monuments, which have earned it UNESCO World Heritage Site ",393
Medina of Fez,Morocco,qa,wikipedia_rest,"Question: What is special about Medina of Fez? Answer: Fes el Bali is the oldest part of Fez, Morocco. It is one of the three main districts of Fez, along with Fes Jdid and the French-created Ville Nouvelle. Together with Fes Jdid, it forms the medina of Fez, significant for the preservation of its pre-modern urban layout and numerous historic monuments",355
Medina of Fez,Morocco,wiki_extract,wikipedia_api,"Background (Medina of Fez, Wikipedia extract): Fes el Bali (Arabic: , romanized: F s al-B l , lit. 'Old Fes') is the oldest part of Fez, Morocco. It is one of the three main districts of Fez, along with Fes Jdid and the French-created Ville Nouvelle ('New City'). Together with Fes Jdid, it forms the medina (historic quarter) of Fez, significant for the preservation of its pre-modern urban layout and numerous historic monuments, which have earned it UNESCO World Heritage Site status. Fes el Bali was founded as the capital of the Idrisid dynasty between 789 and 808 AD. It was originally composed of two separate towns on either side of the Fez River which subsequently merged under the Almoravids (11th 12th centuries). Even when Marrakesh replaced it as the political capital, it continued to thrive in subsequent centuries thanks to its economic and religious importance. In the 13th century, the Marinid dynasty built Fes Jdid as a new adm",947
Medina of Fez,Morocco,chat,wikipedia_api+csv,"User: Tell me about Medina of Fez. Assistant: Fes el Bali (Arabic: , romanized: F s al-B l , lit. 'Old Fes') is the oldest part of Fez, Morocco. It is one of the three main districts of Fez, along with Fes Jdid and the French-created Ville Nouvelle ('New City'). Together with Fes Jdid, it forms the medina (historic quarter)  User: Where is it? Assistant: Medina of Fez is in Morocco, Africa.",393
Medina of Fez,Morocco,qa,wikipedia_api,"Question: Give a detailed overview of Medina of Fez. Answer: Fes el Bali (Arabic: , romanized: F s al-B l , lit. 'Old Fes') is the oldest part of Fez, Morocco. It is one of the three main districts of Fez, along with Fes Jdid and the French-created Ville Nouvelle ('New City'). Together with Fes Jdid, it forms the medina (historic quarter) of Fez, significant for the preservation of its pre-modern urban layout and numerous historic monuments, which have earn",461
Kilwa Kisiwani,Tanzania,dossier,curated_csv,"Site: Kilwa Kisiwani. Country: Tanzania. Continent: Africa. Era: 9th–16th century CE (midpoint 1300 CE). Civilization: Swahili Civilization. Religion: Islam. Architecture: Coral stone urban architecture. Material: Coral rag, lime. Structure: Palaces, mosques, port. Preservation: Moderate. Popularity: Moderate.",311
Kilwa Kisiwani,Tanzania,qa,curated_csv,"Question: Where is Kilwa Kisiwani? Answer: Kilwa Kisiwani is in Tanzania, Africa.",81
Kilwa Kisiwani,Tanzania,qa,curated_csv,"Question: What is the architecture of Kilwa Kisiwani? Answer: Coral stone urban architecture using Coral rag, lime.",115
Kilwa Kisiwani,Tanzania,qa,curated_csv,"Question: What era is Kilwa Kisiwani from? Answer: Kilwa Kisiwani belongs to the 9th–16th century CE era, associated with Swahili Civilization.",143
Kilwa Kisiwani,Tanzania,qa,curated_csv,"Question: What religion is linked to Kilwa Kisiwani? Answer: Islam. Structure type: Palaces, mosques, port. Preservation: Moderate.",131
Kilwa Kisiwani,Tanzania,qa,curated_csv,"Question: Tell me about Kilwa Kisiwani. Answer: Site: Kilwa Kisiwani. Country: Tanzania. Continent: Africa. Era: 9th–16th century CE (midpoint 1300 CE). Civilization: Swahili Civilization. Religion: Islam. Architecture: Coral stone urban architecture. Material: Coral rag, lime. Structure: Palaces, mosques, port. Preservation: Moderate. Popularity: Moderate.",359
Kilwa Kisiwani,Tanzania,wiki_summary,wikipedia_rest,"Background (Kilwa Kisiwani): Kilwa Kisiwani is an island, national historic site, and hamlet community located in the township of Kilwa Masoko, the district seat of Kilwa District in the Tanzanian region of Lindi in southern Tanzania. Kilwa Kisiwani is the largest of the nine hamlets in the town of Kilwa Masoko and is also the least populated hamlet in the township with around 1,150 residents.",396
